item_number,item_description,group_name,vendor_price_usd,price_valid_till,notes,price_expired,phase_out_flag,vendor,vendor_brand,country,price_type,source_file
616572000,"Flexiamant 230x6,0x22,2 steel           ",Accessory,3.945500000000001,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616573000,"Flexiamant 230x8,0x22,2 steel           ",Accessory,4.992,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616604000,Flexiamant super 150x6.0x22.2 Inox      ,Accessory,2.327,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616610000,Flexiamant super 180x6.0x22.2 Inox      ,Accessory,2.7820000000000005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616622000,Flexiamant super 230x6.0x22.2 Inox      ,Accessory,3.796,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616660000,"Flexiamant super 180x6,0x22,2 stone     ",Accessory,2.743,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616672000,"Flexiamant super 230x6,0x22,2 stone     ",Accessory,3.718,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616680000,"Flexiamant 125x4,0x22,2 steel           ",Accessory,1.4170000000000005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616725000,"Flexiamant 115x6,8x22,2  steel          ",Accessory,1.56,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616726000,"Flexiamant 115x6,0x22,2 steel           ",Accessory,1.482,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616727000,"Flexiamant 115x2,5x22,2 steel           ",Accessory,1.0595,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616728000,"Flexiamant super 115x2,5x22,2 stone     ",Accessory,1.0595,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616729000,"Flexiamant super 115x6,0x22,2 stone     ",Accessory,1.4105,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616730000,"Flexiamant 125x6,0x22,2 steel           ",Accessory,1.6445,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616731000,"Flexiamant super 125x6,0x22,2 stone     ",Accessory,1.56,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616732000,"Flexiamant 125x2,5x22,2 steel           ",Accessory,1.0595,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616733000,"Flexiamant super 125x2,5x22,2 stone     ",Accessory,1.0595,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616735000,Flexiamant super 100x6.0x16.0 Inox      ,Accessory,1.326,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616737000,Flexiamant 115x2.5x22.2 Inox            ,Accessory,1.0595,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616738000,Flexiamant 125x2.5x22.2 Inox            ,Accessory,1.144,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616739000,Flexiamant super 115x6.0x22.2 Inox      ,Accessory,1.482,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616745000,"Flexiamant 100x6,0x16,0 steel           ",Accessory,1.326,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616747000,"Flexiamant super 125x6,0x22,2 Inox      ",Accessory,1.56,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616748000,"Flexiamant super 115x6,0x22,2 alu       ",Accessory,1.56,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616749000,"Flexiamant super 125x6,0x22,2 alu       ",Accessory,1.6965,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616751000,"Flexiamant super 115x2,5x22,2 alu       ",Accessory,1.2025,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616752000,"Flexiamant super 125x2,5x22,2 alu       ",Accessory,1.2025,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616753000,"Flexiamant super 150x3,0x22,2 alu       ",Accessory,1.56,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616760000,"Flexiamant super 180x6,0x22,2 alu       ",Accessory,2.8665000000000003,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616763000,"Flexiamant super 230x6,0x22,2 alu       ",Accessory,4.4265,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
616770000,"Flexiamant 115x2,5x22,2 steel           ",Accessory,1.0595,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617230000,"SP-Novorapid 100x1.0x16 mm Inox,TF41    ",Accessory,0.312,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617231000,"SP-Novorapid 115x1.0x22.23 mm Inox,TF41 ",Accessory,0.338,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617232000,"SP-Novorapid 125x1.0x22.23 mm Inox, TF41",Accessory,0.3835,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617233000,"SP-Novorapid 150x1.0x22.23 mm Inox, TF41",Accessory,0.7150000000000001,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617234000,"SP-Novorapid 180x1.6x22.23 mm Inox, TF41",Accessory,0.806,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617235000,"SP-Novorapid 230x1,9x22,23 mm Inox, TF41",Accessory,1.144,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617236000,"SP-Novoflex 100x2.5x16 mm Steel, TF41   ",Accessory,0.3835,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617237000,"SP-Novoflex 115x2.5x22.23 mm Steel, TF41",Accessory,0.4484999999999999,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617238000,"SP-Novoflex 125x2.5x22.23 mm Steel, TF41",Accessory,0.52,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617239000,"SP-Novoflex 150x2.5x22.23 mm Steel, TF41",Accessory,0.741,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617240000,"SP-Novoflex 180x3.0x22.23 mm Steel, TF41",Accessory,0.806,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617241000,"SP-Novoflex 230x3.0x22.23 mm Steel, TF41",Accessory,1.3455,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617242000,"SP-Novoflex 100x6.0x16 mm Steel, SF27   ",Accessory,0.559,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617243000,"SP-Novoflex 115x6,0x22,23 mm Steel, SF27",Accessory,0.6695000000000001,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617244000,"SP-Novoflex 125x6.0x22,23 mm Steel, SF27",Accessory,0.741,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617245000,"SP-Novoflex 150x6,0x22,23 mm Steel, SF27",Accessory,1.2545,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617246000,"SP-Novoflex 180x6.0x22.23 mm Steel, SF2l",Accessory,1.3195,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617247000,"SP-Novoflex 230x6.0x22.23 mm Steel, SF27",Accessory,2.1255,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617248000,"10 SP 115x1.0x22.23 mm Inox, TF41       ",Accessory,3.7275,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
617249000,"10 SP 125x1,0x22,23 mm Inox, TF41       ",Accessory,4.155,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
622972000,"Fibre-backed abr.disc 115 P40, ZK       ",Accessory,0.5525,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
622975000,"Fibre-backed abr.disc 115 P80, ZK       ",Accessory,0.4875,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
622977000,"Fibre-backed abr.disc 115 P120, ZK      ",Accessory,0.4484999999999999,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
622991000,"Fibre-backed abr.disc 180 P36, ZK       ",Accessory,1.287,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
622994000,"Fibre-backed abr.disc 180 P60, ZK       ",Accessory,1.0530000000000002,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
622997000,"Fibre-backed abr.disc 180 P120, ZK      ",Accessory,0.962,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623035000,Core cutter 68 mm                       ,Accessory,175.162,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623036000,Core cutter 80 mm                       ,Accessory,193.9145,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623038000,Pilot Drill 12x155 mm                   ,Accessory,21.411,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623106000,"SDS-max drill/ chisel set SP, 7 pieces  ",Accessory,82.89,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623107000,Arbor                                   ,Accessory,48.49,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623112000,"Flap disc 178 mm P 40, N-ZK             ",Accessory,5.8825,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623114000,"Flap disc 178 mm P 60, N-ZK             ",Accessory,5.8825,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623115000,"Flap disc 178 P 80, N-ZK                ",Accessory,5.8825,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623116000,SDS-max Classic (4C) / 16 x 195/340 mm  ,Accessory,25.064000000000004,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623117000,SDS-max Classic (4C) / 16 x 395/540 mm  ,Accessory,29.354,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623118000,SDS-max Classic (4C) / 18 x 195/340 mm  ,Accessory,26.494,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623119000,SDS-max Classic (4C) / 18 x 395/540 mm  ,Accessory,31.499,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623120000,SDS-max Classic (4C) / 20 x 195/340 mm  ,Accessory,27.924000000000003,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623121000,SDS-max Classic (4C) / 20 x 395/540 mm  ,Accessory,31.8695,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623122000,SDS-max Classic (4C) / 22 x 195/340 mm  ,Accessory,30.069,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623123000,SDS-max Classic (4C) / 22 x 415/540 mm  ,Accessory,34.008,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623124000,SDS-max Classic (4C) / 24 x 415/540 mm  ,Accessory,37.9535,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623125000,SDS-max Classic (4C) / 25 x 415/540 mm  ,Accessory,37.9535,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623128000,SDS-max Classic (4C) / 28 x 440/570 mm  ,Accessory,42.601000000000006,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623129000,SDS-max Classic (4C) / 30 x 440/570 mm  ,Accessory,45.8185,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623130000,SDS-max Classic (4C) / 32 x 440/570 mm  ,Accessory,50.115,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623131000,SDS-max Classic (4C) / 35 x 435/570 mm  ,Accessory,55.8415,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623132000,SDS-max Classic (4C) / 40 x 435/570 mm  ,Accessory,80.5545,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623140000,Cup wheel guard Ø 110 mm                ,Accessory,80.1255,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623144000,"Flap disc 115 mm P 40, SP-ZK            ",Accessory,1.05,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623145000,"Flap disc 115 mm P 60, SP-ZK            ",Accessory,1.05,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623146000,"Flap disc 115 mm P 80, SP-ZK            ",Accessory,1.05,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623147000,"Flap disc 125 mm P 40, SP-ZK            ",Accessory,1.1,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623148000,"Flap disc 125 mm P 60, SP-ZK            ",Accessory,1.1,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623149000,"Flap disc 125 mm P 80, SP-ZK            ",Accessory,1.1,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623150000,"Flap disc 178 mm P 40, SP-ZK            ",Accessory,2.05,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623151000,"Flap disc 178 mm P 60, SP-ZK            ",Accessory,2.05,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623152000,"Flap disc 178 mm P 80, SP-ZK            ",Accessory,2.05,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623153000,"Flap disc 115 mm P 120, SP-ZK           ",Accessory,1.05,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623154000,"Flap disc 125 mm P 120, SP-ZK           ",Accessory,1.1,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623175000,"Flap disc 115 mm P 40, N-ZK             ",Accessory,2.0410000000000004,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623176000,"Flap disc 115 mm  P 60, N-ZK            ",Accessory,2.0410000000000004,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623177000,"Flap disc 115 mm  P 80, N-ZK            ",Accessory,2.0410000000000004,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623178000,"Flap disc 115 mm P 120, N-ZK            ",Accessory,2.0410000000000004,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623184000,SDS-plus P4P (4C) / 17 x 150/210 mm     ,Accessory,19.8965,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623185000,SDS-plus P4P (4C) / 17 x 200/260 mm     ,Accessory,22.236500000000003,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623186000,SDS-plus P4P (4C) / 17 x 250/310 mm     ,Accessory,26.227500000000003,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623193000,SDS-max P4P (4C) / 12 x 200/340 mm      ,Accessory,43.524,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623194000,SDS-max P4P (4C) / 12 x 400/540 mm      ,Accessory,51.103,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623195000,"Flap disc 125 mm P 40 , N-ZK            ",Accessory,2.6,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623196000,"Flap disc 125 mm  P 60, N-ZK            ",Accessory,2.6,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623197000,"Flap disc 125 mm P 60, N-ZK             ",Accessory,2.6,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623198000,Flap disc 125 mm P 120                  ,Accessory,2.6,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623211000,SDS-max P4P (4C) / 12 x 600/940 mm      ,Accessory,94.302,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623212000,SDS-max P4P (4C) / 14 x 200/340 mm      ,Accessory,47.476000000000006,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623213000,SDS-max P4P (4C) / 14 x 400/540 mm      ,Accessory,56.7125,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623214000,SDS-max P4P (4C) / 14 x 800/940 mm      ,Accessory,96.278,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623215000,SDS-max P4P (4C) / 16 x 200/340 mm      ,Accessory,51.103,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623216000,SDS-max P4P (4C) / 16 x 400/540 mm      ,Accessory,60.6775,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623217000,SDS-max P4P (4C) / 30 x 200/320 mm      ,Accessory,78.4745,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623218000,SDS-max P4P (4C) / 16 x 600/740 mm      ,Accessory,79.144,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623219000,SDS-max P4P (4C) / 16 x 800/940 mm      ,Accessory,98.2605,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623228000,SDS-max P4P (4C) / 18 x 200/340 mm      ,Accessory,55.0615,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
623229000,SDS-max P4P (4C) / 18 x 400/540 mm      ,Accessory,64.298,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
