item_number,item_description,vendor,vendor_brand,country,price_type,vendor_price_usd,pt_price_ca35,pt_price_ca40,phase_out_flag,ronix_fob_price_usd,vendor_price_jmd
20218-B,Bin for 20218,Workpro,Workpro,China,landed,3.72,3.69,3.41,,,583.980852
20219-B,Bin for 20219,Workpro,Workpro,China,landed,3.72,3.69,3.41,,,583.980852
20222,Heavy Duty Fingernail Brush,Workpro,Workpro,China,landed,0.62,0.62,0.57,,,97.33014200000001
20224,"2-1/2"" Magnetic Hook",Workpro,Workpro,China,landed,2.45,2.42,2.23,,,384.61104500000005
20224-B,Bin for 20224,Workpro,Workpro,China,landed,3.9,3.86,3.56,,,612.2379900000001
20226,"2"" Round Dial Tire Pressure Gauge",Workpro,Workpro,China,landed,4.57,4.49,4.15,,,717.4173370000001
20226-B,Bin for 20226,Workpro,Workpro,China,landed,3.72,3.69,3.41,,,583.980852
20229-B,Bin For 20229,Workpro,Workpro,China,landed,3.9,3.86,3.56,,,612.2379900000001
20230,"6"" Linesman Pliers",Workpro,Workpro,China,landed,2.88,2.7,2.49,,,452.114208
20232,5 LED Flashlight Pickup Tool,Workpro,Workpro,China,landed,5.67,5.4,4.98,,,890.0998470000001
20232-B,Bin For 20232,Workpro,Workpro,China,landed,3.9,3.87,3.57,,,612.2379900000001
20233,6' Clear Mini Tape Measure,Workpro,Workpro,China,landed,1.51,1.43,1.32,,,237.04599100000001
20234,2 pc. Screwdriver Keychain,Workpro,Workpro,China,landed,1.55,1.49,1.38,,,243.32535500000003
20235-B,Bin For 20235,Workpro,Workpro,China,landed,3.9,3.87,3.57,,,612.2379900000001
20238,LED Magnifier Bifocal Lens,Workpro,Workpro,China,landed,7.79,7.29,6.73,,,1222.9061390000002
20238-B,Bin For 20238,Workpro,Workpro,China,landed,3.9,3.87,3.57,,,612.2379900000001
20243,"50' x 7/32"" Braided Poly Rope",Workpro,Workpro,China,landed,2.24,2.18,2.01,,,351.64438400000006
20243-B,Bin For 20243,Workpro,Workpro,China,landed,3.72,3.69,3.41,,,583.980852
20244,150+LM Li-Ion Thin Work Light,Workpro,Workpro,China,landed,7.16,7.06,6.52,,,1124.0061560000001
20245,28 pc. Bit Set in Mini Case,Workpro,Workpro,China,landed,4.8,4.47,4.13,,,753.52368
20246,50' Reflective Paracord Type-III,Workpro,Workpro,China,landed,3.74,3.57,3.3,,,587.1205340000001
20247,Multi-Purpose Utility Scissors,Workpro,Workpro,China,landed,3.91,3.86,3.56,,,613.8078310000001
20249,"2 pk. 3/8"" Dr. Spark Plug Sockets",Workpro,Workpro,China,landed,2.98,2.98,2.75,,,467.81261800000004
20251,"#2 x 4"" Phillips Screwdriver",Workpro,Workpro,China,landed,2.22,2.22,2.05,,,348.50470200000007
20252,"1/4"" x 4"" Slotted Screwdriver",Workpro,Workpro,China,landed,2.16,2.17,2.0,,,339.08565600000003
422,100LM LED Collapsible Lantern,Workpro,Workpro,China,landed,8.4,8.25,7.62,,,1318.6664400000002
431,1000LM Rechargeable Work Light,Workpro,Workpro,China,landed,17.58,17.24,15.91,,,2759.780478
440,60LM Rechargeable Mosquito Lantern,Workpro,Workpro,China,landed,16.82,16.58,15.31,,,2640.4725620000004
50-100,2 Ton Cable Power Puller,Workpro,Workpro,China,landed,21.57,19.0,17.54,,,3386.147037
50-101,4 Ton Cable Power Puller,Workpro,Workpro,China,landed,44.99,39.63,36.58,,,7062.714659000001
536,2 pk. 300LM Pro-Focus Flashlight Set,Workpro,Workpro,China,landed,10.41,9.79,9.03,,,1634.2044810000002
550,320LM Li-Ion Flashlight w/Pouch,Workpro,Workpro,China,landed,13.5,12.72,11.74,,,2119.28535
551,500LM Li-Ion Flashlight w/Pouch,Workpro,Workpro,China,landed,16.79,16.48,15.21,,,2635.763039
552,1000LM Li-Ion Flashlight w/Pouch,Workpro,Workpro,China,landed,22.67,22.22,20.51,,,3558.8295470000007
560,550LM Li-Ion Headlamp,Workpro,Workpro,China,landed,17.76,17.46,16.12,,,2788.0376160000005
60101,"1"" Chrome Sleeve Tire Valves .453/.625""",Workpro,Workpro,China,landed,3.49,3.26,3.01,,,547.8745090000001
60104,"1-1/4"" Rubber Tire Valves .625""",Workpro,Workpro,China,landed,1.18,1.13,1.04,,,185.241238
60105,"1-1/2"" Rubber Tire Valves .453""",Workpro,Workpro,China,landed,1.24,1.17,1.08,,,194.66028400000002
60106,"1-1/4"" Plastic Valve Extensions",Workpro,Workpro,China,landed,1.24,1.2,1.11,,,194.66028400000002
60107,"3/4"" Plastic Valve Extensions",Workpro,Workpro,China,landed,0.7,0.67,0.62,,,109.88887
60108,"1-1/4"" Chrome Valve Extensions",Workpro,Workpro,China,landed,2.35,2.29,2.11,,,368.912635
60200,Deluxe Tire Repair Kit,Workpro,Workpro,China,landed,4.04,3.99,3.68,,,634.215764
60201,Economy Tire Repair Kit,Workpro,Workpro,China,landed,1.81,1.78,1.65,,,284.14122100000003
60202,Tubeless Tire Repair Kit,Workpro,Workpro,China,landed,2.52,2.48,2.29,,,395.599932
60203,Tire Repair & Maintenance Kit,Workpro,Workpro,China,landed,21.53,21.14,19.52,,,3379.8676730000007
60204,35 pc. Tire Hardware Kit,Workpro,Workpro,China,landed,8.95,8.79,8.11,,,1405.007695
60207,Bias & Radial Tire Patch Kit,Workpro,Workpro,China,landed,1.81,1.71,1.58,,,284.14122100000003
60208,30 pk. Tubeless Tire Replacement Plugs,Workpro,Workpro,China,landed,3.2,3.1,2.86,,,502.3491200000001
60209,5 pk. Tubeless Tire Replacement Plugs,Workpro,Workpro,China,landed,1.25,1.21,1.12,,,196.23012500000002
60220,Premium Roadside Emergency Kit,Workpro,Workpro,China,landed,32.27,30.94,28.56,,,5065.876907000001
60302,10-50 psi Deluxe Tire Pressure Gauge,Workpro,Workpro,China,landed,1.7,1.69,1.56,,,266.87297
60303,20-120 psi High Pressure Tire Gauge,Workpro,Workpro,China,landed,1.7,1.69,1.56,,,266.87297
60303-B,Bin For 60303,Workpro,Workpro,China,landed,3.72,3.7,3.41,,,583.980852
60304,10-120 psi Dual Foot Tire Pressure Gauge,Workpro,Workpro,China,landed,2.94,2.9,2.68,,,461.533254
60306,10-150 psi Dual Foot Tire Pressure Gauge,Workpro,Workpro,China,landed,5.99,5.91,5.46,,,940.3347590000001
60307,10-150 psi Truck Tire Pressure Gauge,Workpro,Workpro,China,landed,8.21,8.1,7.48,,,1288.8394610000003
60310,Digital Tread Depth Gauge,Workpro,Workpro,China,landed,8.3,7.73,7.14,,,1302.9680300000002
60400,Mini Tire Inflator,Workpro,Workpro,China,landed,14.81,14.11,13.02,,,2324.934521
60402,Tire Inflator w/LED,Workpro,Workpro,China,landed,22.86,21.7,20.04,,,3588.656526
60404,12V Heavy Duty Tire Inflator,Workpro,Workpro,China,landed,42.92,40.83,37.69,,,6737.757572
60500,Valve Core Remover,Workpro,Workpro,China,landed,1.32,1.26,1.16,,,207.21901200000002
60501,Valve Fishing Tool,Workpro,Workpro,China,landed,2.07,1.94,1.79,,,324.957087
60503,4-Way Valve Tool,Workpro,Workpro,China,landed,0.93,0.88,0.81,,,145.995213
60504,Tread Depth Gauge,Workpro,Workpro,China,landed,1.67,1.61,1.48,,,262.163447
60505,"1/8"" NPT Tank Valve",Workpro,Workpro,China,landed,1.14,1.08,1.0,,,178.961874
60507,White Paint Stick,Workpro,Workpro,China,landed,0.85,0.84,0.78,,,133.436485
60508,Valve Core Torque Tool,Workpro,Workpro,China,landed,3.58,3.35,3.09,,,562.0030780000001
60605,Dual Head Tire Chuck,Workpro,Workpro,China,landed,3.46,3.3,3.04,,,543.164986
625,40LM Profocus LED Keychain,Workpro,Workpro,China,landed,3.78,3.56,3.29,,,593.399898
701,460LM Solar Motion Sense Light,Workpro,Workpro,China,landed,18.15,17.81,16.44,,,2849.261415
702,900LM Solar Motion Sense Light,Workpro,Workpro,China,landed,27.14,26.59,24.55,,,4260.548474
802,Dual Jet Flame Torch,Workpro,Workpro,China,landed,13.44,12.71,11.73,,,2109.866304
BC-14,"14"" Bolt Cutter",Workpro,Workpro,China,landed,10.22,9.57,8.83,,,1604.3775020000003
BC-18,"18"" Bolt Cutter",Workpro,Workpro,China,landed,10.52,9.88,9.12,,,1651.472732
BC-18-1,"18"" Bolt Cutter Replacement Jaw",Workpro,Workpro,China,landed,8.61,8.17,7.54,,,1351.6331010000001
BC-24,"24"" Bolt Cutter",Workpro,Workpro,China,landed,14.9,14.0,12.92,,,2339.06309
BC-24-1,"24"" Bolt Cutter Replacement Jaw",Workpro,Workpro,China,landed,11.93,11.31,10.44,,,1872.8203130000002
BC-30,"30"" Bolt Cutter",Workpro,Workpro,China,landed,20.26,18.97,17.51,,,3180.4978660000006
BC-30-1,"30"" Bolt Cutter Replacement Jaw",Workpro,Workpro,China,landed,17.05,16.16,14.92,,,2676.5789050000003
BC-36,"36"" Bolt Cutter",Workpro,Workpro,China,landed,22.96,21.53,19.87,,,3604.3549360000006
BC-36-1,"36"" Bolt Cutter Replacement Jaw",Workpro,Workpro,China,landed,19.71,18.62,17.18,,,3094.1566110000003
BC-8,"8"" Bolt Cutter",Workpro,Workpro,China,landed,3.71,3.46,3.19,,,582.411011
C28006,11 pc. Master Lug Nut Socket Set,Workpro,Workpro,China,landed,38.39,,,,,6026.619599000001
C28117,12V Battery Analyzer,Workpro,Workpro,China,landed,24.78,,,,,3890.0659980000005
C28127,"Adjustable Filter Wrench 2-1/2 to 3-1/8""",Workpro,Workpro,China,landed,7.46,7.11,6.56,,,1171.101386
C28128,Filter Cap Wrench 64mm,Workpro,Workpro,China,landed,7.46,7.14,6.59,,,1171.101386
C28140,Torque Multiplier Lug Nut Tool,Workpro,Workpro,China,landed,79.09,,,,,12415.872469000002
C28165,Domestic Brand Hone Stones,Workpro,Workpro,China,landed,3.95,,,,,620.0871950000001
C28170,Brake Spring Washer Tool,Workpro,Workpro,China,landed,3.72,,,,,583.980852
C28182,Steering Wheel Lock Plate Tool,Workpro,Workpro,China,landed,10.97,,,,,1722.1155770000003
C28184,Steering Wheel Plate Puller,Workpro,Workpro,China,landed,8.85,,,,,1389.309285
C28189,Emergency Lug Nut Removal Set,Workpro,Workpro,China,landed,8.66,,,,,1359.482306
C28190,"4 Slot 4WD Lock Nut Skt 2-1/4""",Workpro,Workpro,China,landed,10.64,,,,,1670.3108240000001
C28192,4 Lug 1/2 Ton 4WD Lock Nut Skt,Workpro,Workpro,China,landed,9.05,,,,,1420.7061050000002
C28195,4WD Spindle Nut Wrench,Workpro,Workpro,China,landed,11.72,,,,,1839.8536520000002
C28204,1000LM Rechargeable Work Light,Workpro,Workpro,China,landed,17.58,,,,,2759.780478
C28230,Brake Thickness Gauge,Workpro,Workpro,China,landed,5.07,4.8,4.43,,,795.9093870000002
C28231,"3/8"" Dr. 14mm 12pt Mag Spark Plug Socket",Workpro,Workpro,China,landed,3.35,2.98,2.75,,,525.896735
C28232,"3/8"" Dr. 16mm 12pt Mag Spark Plug Socket",Workpro,Workpro,China,landed,4.47,4.17,3.85,,,701.718927
C28233,"3 pc. 3/8"" Dr. Spark Plug Socket Set",Workpro,Workpro,China,landed,4.69,4.38,4.04,,,736.2554290000002
C28234,Spark Plug Boot Puller,Workpro,Workpro,China,landed,5.28,4.87,4.49,,,828.8760480000001
C28250,"Oil Pressure Switch Socket 1"" & 1-1/16""",Workpro,Workpro,China,landed,5.62,,,,,882.2506420000001
C28257,2 pc. Small Diameter Hose Pincher Set,Workpro,Workpro,China,landed,6.41,5.43,5.01,,,1006.268081
C28265,Car Door Lockout Tool,Workpro,Workpro,China,landed,4.28,,,,,671.8919480000001
C28302,3000+LM Firepoint X Li-Ion Flashlight,Workpro,Workpro,China,landed,29.28,,,,,4596.494448
C28303,4000+LM Firepoint X Li-Ion Flashlight,Workpro,Workpro,China,landed,41.71,,,,,6547.806811
C28305,1000LM Li-Ion Utility Work Light,Workpro,Workpro,China,landed,12.46,,,,,1956.0218860000002
C28500,Paintless Dent Repair Kit,Workpro,Workpro,China,landed,63.64,58.29,58.29,,,9990.468124
M1263,"3/4"" Dr. 1-7/8"" 6pt Deep Impact Socket",Workpro,Workpro,China,landed,30.0,26.36,24.33,,,4709.523
M194,Micro Torque Screwdriver,Workpro,Workpro,China,landed,64.16,55.2,50.96,,,10072.099856
M195,"1/4"" Dr. Beam Torque Wrench 80 in/lb.",Workpro,Workpro,China,landed,23.78,21.26,19.62,,,3733.0818980000004
M196,1/4'' Dr. Torque Wrench 250 in/lb.,Workpro,Workpro,China,landed,46.87,40.83,37.69,,,7357.8447670000005
M197,"3/8"" Dr. Torque Wrench 250 in/lb.",Workpro,Workpro,China,landed,49.28,43.02,39.71,,,7736.176448000001
M198,"3/8"" Dr. Torque Wrench 100 ft/lb.",Workpro,Workpro,China,landed,49.42,43.46,40.12,,,7758.154222000001
M199,"1/2"" Dr. Torque Wrench 250 ft/lb.",Workpro,Workpro,China,landed,67.57,59.8,55.2,,,10607.415637
M200DB,"1/2"" Dr. Click Torque Wrench 150 ft/lb.",Workpro,Workpro,China,landed,21.72,19.24,17.76,,,3409.694652
M201,"1/4"" Dr. Click Torque Wrench 200 in/lb.",Workpro,Workpro,China,landed,20.64,18.14,16.75,,,3240.1518240000005
M202-P,"3/8"" Dr. Click Torque Wrench 960 in/lb.",Workpro,Workpro,China,landed,18.82,16.61,15.33,,,2954.440762
M203,3/4 Dr. Torque Wrench 50-300 ft/lb.,Workpro,Workpro,China,landed,89.83,78.58,72.54,,,14101.881703000001
M204,3/4 Dr. Torque Wrench 100-600 ft/lb.,Workpro,Workpro,China,landed,228.12,195.69,180.64,,,35811.212892
M205,Torque Angle Gauge,Workpro,Workpro,China,landed,9.51,9.23,8.52,,,1492.918791
M206,Digital Torque Adapter,Workpro,Workpro,China,landed,56.86,47.96,44.27,,,8926.115926
M208,Torque Multiplier Lug Nut Tool,Workpro,Workpro,China,landed,82.66,76.12,70.27,,,12976.305706000001
M210,Torque Angle Gauge w/Flexible Clip Arm,Workpro,Workpro,China,landed,12.46,11.63,10.74,,,1956.0218860000002
M461,"1/4"" NPT (F) Universal Coupler",Workpro,Workpro,China,landed,5.84,5.51,5.08,,,916.787144
M464,"1/4"" ID Universal Hose Coupler",Workpro,Workpro,China,landed,5.36,5.04,4.65,,,841.4347760000002
M4710,HVLP Spray Gun,Workpro,Workpro,China,landed,34.33,32.91,30.38,,,5389.264153
M477,"2 pk. Hose Mender 3/8"" ID",Workpro,Workpro,China,landed,2.7,2.52,2.33,,,423.8570700000001
M478,"7 pc. 1/4"" Hose Repair Kit",Workpro,Workpro,China,landed,3.09,2.99,2.76,,,485.080869
M479,"7 pc. 3/8"" Hose Repair Kit",Workpro,Workpro,China,landed,3.63,3.53,3.25,,,569.852283
M481,"1/4"" x 1/4"" NPT (F) Connector",Workpro,Workpro,China,landed,1.85,1.79,1.65,,,290.420585
M482,"3/8"" F x 1/4"" NPT (M) Adapter",Workpro,Workpro,China,landed,1.95,1.79,1.65,,,306.11899500000004
M483,"3/8"" M x 1/4"" NPT (F) Adapter",Workpro,Workpro,China,landed,1.65,1.54,1.43,,,259.023765
M484,"1/4"" NPT T-Type FMF Connector",Workpro,Workpro,China,landed,2.78,2.78,2.56,,,436.415798
M486,"1/4"" NPT (F) x (M) Ball Valve",Workpro,Workpro,China,landed,2.52,2.38,2.2,,,395.599932
M487,"1/2"" M x 3/8"" NPT (F) Adapter",Workpro,Workpro,China,landed,1.94,1.88,1.74,,,304.549154
M503,2 pc. HVLP Spray Gun Kit,Workpro,Workpro,China,landed,54.88,52.21,48.19,,,8615.287408000002
M504C,"1/4"" Male NPT Brass Coupler",Workpro,Workpro,China,landed,4.21,3.99,3.68,,,660.9030610000001
M505C,"1/4"" NPT Brass Plug (M) M-Type",Workpro,Workpro,China,landed,2.0,1.95,1.8,,,313.9682
M516C,"Brass Tire Chuck 1/4"" Female",Workpro,Workpro,China,landed,1.96,1.86,1.71,,,307.68883600000004
M517,Dual Head Tire Chuck,Workpro,Workpro,China,landed,3.23,3.08,2.85,,,507.058643
M518,"24"" Telescoping Air Blow Gun",Workpro,Workpro,China,landed,7.61,7.21,6.65,,,1194.6490010000002
M520,"1/4"" NPT Air Chuck w/Clip",Workpro,Workpro,China,landed,3.88,3.64,3.36,,,609.098308
M521,Tire Inflator w/Dial Gauge,Workpro,Workpro,China,landed,9.7,9.29,8.57,,,1522.74577
M522,Aluminum Pocket Blow Gun,Workpro,Workpro,China,landed,2.26,2.21,2.04,,,354.784066
M523,22 pc. Air Accessory Set,Workpro,Workpro,China,landed,17.17,16.14,14.9,,,2695.4169970000003
M524,7 pc. Air Blow Gun Kit,Workpro,Workpro,China,landed,5.14,4.93,4.55,,,806.898274
M525,Digital Tire Inflator,Workpro,Workpro,China,landed,20.13,18.98,17.52,,,3160.089933
M526,Heavy Duty Digital Tire Inflator Kit,Workpro,Workpro,China,landed,23.19,21.9,20.22,,,3640.4612790000006
M535,"8 pc. 2"" Surface Prep Kit",Workpro,Workpro,China,landed,6.57,6.16,5.68,,,1031.385537
M545,Abrasive Spot Blaster Gun,Workpro,Workpro,China,landed,16.14,15.34,14.16,,,2533.723374
M547,"1/8"" Micro Die Grinder",Workpro,Workpro,China,landed,26.63,24.97,23.05,,,4180.486583
M548,"5"" Random Orbital Sander",Workpro,Workpro,China,landed,33.39,31.68,29.24,,,5241.699099
M549,Portable Abrasive Blaster Kit,Workpro,Workpro,China,landed,49.68,54.03,49.88,,,7798.970088000001
M550DB,Air Hammer w/4 Chisels,Workpro,Workpro,China,landed,14.54,13.83,12.76,,,2282.548814
M552DB,Air Nibbler,Workpro,Workpro,China,landed,30.34,29.33,27.07,,,4762.897594
M553C,2 pc. Punches for M552DB,Workpro,Workpro,China,landed,4.63,4.59,4.24,,,726.8363830000001
M554C,Air Nibbler Replacement Die,Workpro,Workpro,China,landed,8.95,8.83,8.15,,,1405.007695
M555-24,10 pc. Reciprocating Air Saw Blade Set,Workpro,Workpro,China,landed,7.46,7.16,6.61,,,1171.101386
M555-32,10 pc. Reciprocating Air Saw Blade Set,Workpro,Workpro,China,landed,9.15,8.86,8.18,,,1436.4045150000002
M558DB,"1/2"" Dr. Impact Wrench",Workpro,Workpro,China,landed,34.52,32.86,30.33,,,5419.0911320000005
M560DB,"3/8"" Dr. Air Ratchet",Workpro,Workpro,China,landed,31.84,30.16,27.84,,,4998.373744
M561,"1/2"" Dr. Air Ratchet",Workpro,Workpro,China,landed,30.81,29.07,26.84,,,4836.680121
M562DB,"3/8"" Dr. Butterfly Impact Wrench",Workpro,Workpro,China,landed,32.87,31.2,28.8,,,5160.067367
M563DB,Air Utility Cut-Off Tool,Workpro,Workpro,China,landed,17.47,16.49,15.22,,,2742.512227
M565C,10 pc. Mounted Stone Set,Workpro,Workpro,China,landed,3.1,2.98,2.75,,,486.65071000000006
M566DB,"1/4"" Heavy Duty Die Grinder",Workpro,Workpro,China,landed,16.07,15.12,13.96,,,2522.734487
M567DB,14 pc. Mini Die Grinder Kit,Workpro,Workpro,China,landed,18.93,17.8,16.43,,,2971.709013
M568DB,"6"" Dual Action Sander",Workpro,Workpro,China,landed,27.97,26.17,24.15,,,4390.845277
M569DB,Jitterbug Air Sander,Workpro,Workpro,China,landed,40.24,38.08,35.15,,,6317.040184
M570C,Heavy Duty Sandblaster Kit,Workpro,Workpro,China,landed,17.14,16.63,15.35,,,2690.7074740000003
M571C,Ceramic Nozzles for M570C and M549,Workpro,Workpro,China,landed,2.09,2.06,1.9,,,328.096769
M573DB,"5"" High Speed Sander",Workpro,Workpro,China,landed,25.4,23.92,22.08,,,3987.3961400000003
M574DB,Dual Piston Straight Line Sander,Workpro,Workpro,China,landed,53.07,50.82,46.91,,,8331.146187
M575,"3"" Cut-Off Wheels",Workpro,Workpro,China,landed,0.59,0.57,0.52,,,92.620619
M576DB,Production Spray Gun,Workpro,Workpro,China,landed,33.46,31.78,29.33,,,5252.687986000001
M577B,Paint Cup for M576DB,Workpro,Workpro,China,landed,7.88,7.71,7.12,,,1237.0347080000001
M580C,4 pc. Cut-off Wheel Assorted Disks,Workpro,Workpro,China,landed,3.1,2.98,2.75,,,486.65071000000006
M582DB,Air Grease Gun,Workpro,Workpro,China,landed,22.87,21.89,20.21,,,3590.226367
M584DB,Air Engine Cleaner,Workpro,Workpro,China,landed,13.1,12.47,11.51,,,2056.4917100000002
M585DB,Heavy Duty Tire Inflator w/Gauge,Workpro,Workpro,China,landed,10.06,9.92,9.16,,,1579.260046
M586C,Air Blow Gun,Workpro,Workpro,China,landed,3.49,3.35,3.09,,,547.8745090000001
M587C,"1/2"" Dr. 3/4 & 13/16 Flip Socket",Workpro,Workpro,China,landed,5.53,4.89,4.51,,,868.1220730000001
M588DB,"8 pc. 3/8"" Dr. SAE Impact Socket Set",Workpro,Workpro,China,landed,8.65,7.45,6.88,,,1357.912465
M589DB,"8 pc. 3/8"" Dr. Metric Impact Socket Set",Workpro,Workpro,China,landed,8.64,7.47,6.9,,,1356.3426240000001
M590DB,"11 pc. 1/2"" Dr. SAE DW Impact Socket Set",Workpro,Workpro,China,landed,25.46,22.69,20.95,,,3996.8151860000003
M591DB,"11 pc. 1/2"" Dr. Met DW Impact Socket Set",Workpro,Workpro,China,landed,25.39,22.76,21.01,,,3985.8262990000003
M592DB,"10 pc. 1/2"" Dr. SAE Impact",Workpro,Workpro,China,landed,14.01,12.26,11.32,,,2199.347241
M593DB,"10 pc. 1/2"" Dr. Met Impact Socket Set",Workpro,Workpro,China,landed,13.99,12.38,11.42,,,2196.2075590000004
M594DB,"8 pc. 3/8"" Dr. SAE DW Impact Socket Set",Workpro,Workpro,China,landed,14.17,12.25,11.31,,,2224.4646970000003
M595DB,"8 pc. 3/8"" Dr. Met DW Impact Socket Set",Workpro,Workpro,China,landed,14.13,12.31,11.36,,,2218.1853330000004
M598DB,3-in-1 Air Control Unit,Workpro,Workpro,China,landed,36.76,35.26,32.55,,,5770.735516
M601P,"3/8"" x 25' Rubber Air Hose",Workpro,Workpro,China,landed,15.42,14.42,13.31,,,2420.6948220000004
M602P,"1/4"" x 25' Recoil Air Hose",Workpro,Workpro,China,landed,4.43,4.23,3.91,,,695.439563
M603P,"3/8"" x 50' Rubber Air Hose",Workpro,Workpro,China,landed,29.85,28.03,25.87,,,4685.975385000001
M604C,5 pc. Coupler Set,Workpro,Workpro,China,landed,3.95,3.78,3.49,,,620.0871950000001
M608,25' Auto Rewind Hose Reel w/Hose,Workpro,Workpro,China,landed,79.74,74.81,69.06,,,12517.912134
M609C,"1/2"" x 21' PTFE Thread Sealing Tape",Workpro,Workpro,China,landed,0.65,0.6,0.56,,,102.03966500000001
M610,50' Air Hose Reel w/Hose,Workpro,Workpro,China,landed,40.5,37.89,34.98,,,6357.85605
M611,17 pc. Air Accessory Kit,Workpro,Workpro,China,landed,16.0,15.62,14.42,,,2511.7456
M613,50' Air Hose Reel w/Hybrid Hose,Workpro,Workpro,China,landed,67.28,63.16,58.3,,,10561.890248000002
M617,"3/8"" x 50' Hybrid Air Hose",Workpro,Workpro,China,landed,22.78,21.36,19.71,,,3576.0977980000002
M619,50' Auto Recoil Reel w/Hose,Workpro,Workpro,China,landed,119.6,111.68,103.09,,,18775.29836
M620,4 pc. Air Chisel Set,Workpro,Workpro,China,landed,3.69,3.53,3.26,,,579.271329
M624,"1/2"" Composite Impact Wrench",Workpro,Workpro,China,landed,49.29,46.86,43.26,,,7737.746289000001
M625,"1/2"" Super Duty Impact Wrench",Workpro,Workpro,China,landed,70.22,67.45,62.26,,,11023.423502000001
M627,"3/4"" Dr. Heavy Duty Impact Wrench",Workpro,Workpro,China,landed,161.85,153.45,141.64,,,25407.876585
M628,"3/8"" x 25' Hybrid Air Hose",Workpro,Workpro,China,landed,14.35,13.52,12.48,,,2252.7218350000003
M631,"1/2"" X-Treme Duty Impact Wrench",Workpro,Workpro,China,landed,103.25,97.6,90.09,,,16208.608325000001
M632,"1/2"" Dr. Stubby Air Impact Wrench",Workpro,Workpro,China,landed,85.23,80.16,74.0,,,13379.754843000002
M634,"1"" Dr. Heavy Duty Impact Wrench",Workpro,Workpro,China,landed,231.58,218.97,202.12,,,36354.37787800001
M635,50' Air Hose Reel,Workpro,Workpro,China,landed,40.58,38.39,35.44,,,6370.414778
M637,"1/4"" Dr. Air Ratchet",Workpro,Workpro,China,landed,32.24,30.66,28.31,,,5061.167384
M639,"1/2"" Dr. Heavy Duty Air Ratchet",Workpro,Workpro,China,landed,137.25,118.12,109.03,,,21546.067725
M641,"6"" Heavy Duty Dual Action Sander",Workpro,Workpro,China,landed,35.67,33.41,30.84,,,5599.622847000001
M643,"7"" Horizontal Angle Sander",Workpro,Workpro,China,landed,82.21,77.19,71.25,,,12905.662861
M647,"7"" Horizontal Angle Polisher",Workpro,Workpro,China,landed,110.84,102.47,94.58,,,17400.117644
M648,"3/8"" Reversible Drill",Workpro,Workpro,China,landed,27.32,27.05,24.97,,,4288.805612
M649,"3/8"" Heavy Duty Angle Drill",Workpro,Workpro,China,landed,51.86,49.5,45.69,,,8141.195426
M651,"1/2"" Heavy Duty Reversible Drill",Workpro,Workpro,China,landed,32.53,32.27,29.79,,,5106.692773000001
M656,"1/4"" Angle Head Die Grinder",Workpro,Workpro,China,landed,27.12,25.74,23.76,,,4257.408792
M658,"4"" Heavy Duty Angle Grinder",Workpro,Workpro,China,landed,38.17,35.74,32.99,,,5992.083097000001
M660,Reciprocating Air Body Saw,Workpro,Workpro,China,landed,32.68,31.75,29.3,,,5130.240388
M661,Heavy Duty Punch/Flange Tool,Workpro,Workpro,China,landed,74.02,66.91,61.76,,,11619.963082
