item_number,item_description,pt_current_price,pt_cpl35_price,pt_price_change_pct,standard_pack,inner_qty,master_qty,upc,class_code,class_desc,brand_code,brand_desc,subclass_code,subclass_desc,group_name,is_new_item,pt_price_ca35,pt_price_ca40,vendor,vendor_brand,country,price_type,source_file
W38524,"3/8"" Dr. 3/4"" 12pt Socket",1.62,1.67,0.0335570469798658,1.0,6,48,39564385247.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE 12pt",,1.52,1.4,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38526,"3/8"" Dr. 13/16"" 12pt Socket",1.8,1.85,0.0301204819277108,1.0,6,48,39564385261.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE 12pt",,1.7,1.57,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38528,"3/8"" Dr. 7/8"" 12pt Socket",1.9,1.97,0.0340909090909091,1.0,6,48,39564385285.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE 12pt",,1.8,1.67,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38600,"10 pc. 3/8"" Dr. 12pt SAE Deep Socket Set",18.24,19.25,0.0552256532066508,1.0,6,12,39564386008.0,1,Professional Hand Tools,1.0,Performance Tool,15,Socket Sets,"3/8"" Drive",,16.46,15.2,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38612,"3/8"" Dr. 3/8"" 12pt Deep Socket",1.97,2.05,0.0384615384615383,1.0,6,48,39564386121.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE DW 12pt",,1.83,1.69,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38614,"3/8"" Dr. 7/16"" 12pt Deep Socket",2.04,2.12,0.0425531914893617,1.0,6,48,39564386145.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE DW 12pt",,1.89,1.75,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38616,"3/8"" Dr. 1/2"" 12pt Deep Socket",2.05,2.12,0.037037037037037,1.0,6,48,39564386169.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE DW 12pt",,1.92,1.78,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38618,"3/8"" Dr. 9/16"" 12pt Deep Socket",2.11,2.19,0.0358974358974359,1.0,6,48,39564386183.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE DW 12pt",,1.96,1.81,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38620,"3/8"" Dr. 5/8"" 12pt Deep Socket",2.16,2.24,0.03,1.0,6,48,39564386206.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE DW 12pt",,2.04,1.89,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38622,"3/8"" Dr. 11/16"" 12pt Deep",2.26,2.34,0.0384615384615384,1.0,6,48,39564386220.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE DW 12pt",,2.1,1.94,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38624,"3/8"" Dr. 3/4"" 12pt Deep Socket",2.44,2.55,0.0398230088495576,1.0,6,48,39564386244.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE DW 12pt",,2.26,2.09,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38626,"3/8"" Dr. 13/16"" 12pt Deep",2.89,2.99,0.0375939849624058,1.0,6,48,39564386268.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE DW 12pt",,2.7,2.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38628,"3/8"" Dr. 7/8"" 12pt Deep Socket",3.22,3.33,0.0336700336700335,1.0,6,48,39564386282.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE DW 12pt",,3.02,2.79,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38630,"3/8"" Dr. 15/16"" 12pt Deep",3.53,3.63,0.0276073619631902,1.0,6,48,39564386305.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive SAE DW 12pt",,3.35,3.09,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38700,"10 pc. 3/8"" Dr. 12pt Met Deep Socket Set",18.24,19.1,0.0469121140142517,1.0,6,12,39564387005.0,1,Professional Hand Tools,1.0,Performance Tool,15,Socket Sets,"3/8"" Drive",,16.72,15.43,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38708,"3/8"" Dr. 8mm 12pt Deep Socket",1.73,1.81,0.0437499999999999,1.0,6,48,39564387081.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,1.6,1.47,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38709,"3/8"" Dr. 9mm 12pt Deep Socket",1.73,1.81,0.0437499999999999,1.0,6,48,39564387098.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,1.6,1.47,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38710,"3/8"" Dr. 10mm 12pt Deep Socket",1.74,1.81,0.0437499999999999,1.0,6,48,39564387104.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,1.61,1.48,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38711,"3/8"" Dr. 11mm 12pt Deep Socket",1.79,1.87,0.0421686746987952,1.0,6,48,39564387111.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,1.66,1.53,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38712,"3/8"" Dr. 12mm 12pt Deep Socket",1.8,1.87,0.0421686746987952,1.0,6,48,39564387128.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,1.67,1.55,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38713,"3/8"" Dr. 13mm 12pt Deep Socket",1.83,1.9,0.0414201183431953,1.0,6,48,39564387135.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,1.7,1.57,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38714,"3/8"" Dr. 14mm 12pt Deep Socket",2.04,2.12,0.0425531914893617,1.0,6,48,39564387142.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,1.89,1.75,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38715,"3/8"" Dr. 15mm 12pt Deep Socket",2.16,2.25,0.04,1.0,6,48,39564387159.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,2.02,1.87,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38716,"3/8"" Dr. 16mm 12pt Deep Socket",2.32,2.4,0.0327102803738316,1.0,6,48,39564387166.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,2.17,2.0,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38717,"3/8"" Dr. 17mm 12pt Deep Socket",2.5,2.57,0.0303030303030302,1.0,6,48,39564387173.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,2.37,2.19,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38718,"3/8"" Dr. 18mm 12pt Deep Socket",2.63,2.72,0.0329218106995883,1.0,6,48,39564387180.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,2.46,2.27,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38719,"3/8"" Dr. 19mm 12pt Deep Socket",2.72,2.81,0.0318725099601594,1.0,6,48,39564387197.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM DW 12pt",,2.56,2.37,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38750,"7 pc. 3/8"" Dr. SAE Hex Bit Set",16.74,17.63,0.0530744336569579,1.0,6,24,39564011092.0,1,Professional Hand Tools,1.0,Performance Tool,12,Bit Socket Sets,"3/8"" Drive",,15.5,14.31,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38751,"7 pc. 3/8"" Dr. Metric Hex Bit Socket Set",17.24,18.15,0.0521356783919598,1.0,6,24,39564110993.0,1,Professional Hand Tools,1.0,Performance Tool,12,Bit Socket Sets,"3/8"" Drive",,16.0,14.77,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38752,"10 pc. 3/8"" Dr. TR Star Bit Socket Set",27.09,28.55,0.0535785685725709,1.0,6,24,39564111020.0,1,Professional Hand Tools,1.0,Performance Tool,12,Bit Socket Sets,"3/8"" Drive",,25.07,23.14,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38800,"10 pc. 3/8"" Dr. 12pt Metric Socket Set",9.22,9.54,0.0340775558166863,1.0,6,12,39564388002.0,1,Professional Hand Tools,1.0,Performance Tool,15,Socket Sets,"3/8"" Drive",,8.36,7.72,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38801,11 pc. Magnetic Star Bit Socket Set,17.55,18.48,0.0530864197530863,1.0,6,24,39564131073.0,1,Professional Hand Tools,1.0,Performance Tool,12,Bit Socket Sets,,,16.29,15.04,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38802,12 pc. Star Bit Socket Set,12.84,13.31,0.0362869198312236,1.0,6,24,39564388026.0,1,Professional Hand Tools,1.0,Performance Tool,12,Bit Socket Sets,,,12.11,11.18,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38804,12 pc. Star Plus Bit Socket Set,16.12,17.0,0.0544354838709676,1.0,6,24,39564131851.0,1,Professional Hand Tools,1.0,Performance Tool,12,Bit Socket Sets,,,14.89,13.74,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38807,"3/8"" Dr. 7mm 12pt Socket",1.18,1.22,0.0366972477064218,1.0,6,48,39564388071.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.11,1.02,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38808,"3/8"" Dr. 8mm 12pt Socket",1.2,1.24,0.0360360360360358,1.0,6,48,39564388088.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.13,1.04,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38809,"3/8"" Dr. 9mm 12pt Socket",1.22,1.26,0.0265486725663717,1.0,6,48,39564388095.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.16,1.07,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38810,"3/8"" Dr. 10mm 12pt Socket",1.28,1.33,0.0338983050847458,1.0,6,48,39564388101.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.19,1.1,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38811,"3/8"" Dr. 11mm 12pt Socket",1.31,1.31,0.0,1.0,6,48,39564388118.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.25,1.15,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38812,"3/8"" Dr. 12mm 12pt Socket",1.33,1.37,0.040983606557377,1.0,6,48,39564388125.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.24,1.14,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38813,"3/8"" Dr. 13mm 12pt Socket",1.35,1.38,0.032258064516129,1.0,6,48,39564388132.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.27,1.18,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38814,"3/8"" Dr. 14mm 12pt Socket",1.41,1.46,0.0384615384615384,1.0,6,48,39564388149.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.31,1.21,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38815,"3/8"" Dr. 15mm 12pt Socket",1.42,1.46,0.0305343511450381,1.0,6,48,39564388156.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.34,1.24,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38816,"3/8"" Dr. 16mm 12pt Socket",1.45,1.5,0.0298507462686565,1.0,6,48,39564388163.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.38,1.27,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38817,"3/8"" Dr. 17mm 12pt Socket",1.48,1.53,0.0364963503649633,1.0,6,48,39564388170.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.39,1.28,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38818,"3/8"" Dr. 18mm 12pt Socket",1.51,1.57,0.0357142857142857,1.0,6,48,39564388187.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.4,1.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38819,"3/8"" Dr. 19mm 12pt Socket",1.56,1.61,0.0347222222222222,1.0,6,48,39564388194.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.47,1.35,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38820,"3/8"" Dr. 20mm 12pt Socket",1.74,1.81,0.0437499999999999,1.0,6,48,39564388200.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.62,1.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38821,"3/8"" Dr. 21mm 12pt Socket",1.77,1.83,0.0368098159509202,1.0,6,48,39564388217.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.67,1.54,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38822,"3/8"" Dr. 22mm 12pt Socket",1.94,2.03,0.0446927374301676,1.0,6,48,39564388224.0,1,Professional Hand Tools,1.0,Performance Tool,16,Sockets,"3/8"" Drive MM 12pt",,1.78,1.64,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38825,"3/8"" Dr. T25 Star Bit Socket",1.66,1.74,0.0457516339869281,1.0,6,48,39564001307.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.55,1.43,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38840,"3/8"" Dr. T40 Star Bit Socket",1.66,1.72,0.0392156862745098,1.0,6,48,39564388408.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.57,1.45,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38845,"3/8"" Dr. T45 Star Bit Socket",1.79,1.87,0.036144578313253,1.0,6,48,39564388453.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.69,1.56,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38847,"3/8"" Dr. T47 Star Bit Socket",1.79,1.87,0.0421686746987952,1.0,6,48,39564388477.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.69,1.56,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38850,"3/8"" Dr. T50 Star Bit Socket",1.83,1.9,0.0355029585798816,1.0,6,48,39564388507.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.73,1.6,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38855,"3/8"" Dr. T55 Star Bit Socket",2.18,2.26,0.0346534653465345,1.0,6,48,39564388552.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,2.08,1.92,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38860,"8 pc. 3/8"" Dr Screwdriver Bit Socket Set",8.83,9.22,0.0441717791411042,1.0,6,48,39564150159.0,1,Professional Hand Tools,1.0,Performance Tool,12,Bit Socket Sets,,,8.27,7.64,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38870,"8 pc. 3/8"" Dr. SAE Hex Bit Set",10.19,10.58,0.0393617021276594,1.0,6,24,39564388705.0,1,Professional Hand Tools,1.0,Performance Tool,12,Bit Socket Sets,"3/8"" Drive",,9.63,8.89,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38874,"3/8"" Dr. 1/8"" Hex Bit Socket",1.64,1.71,0.0394736842105263,1.0,6,48,39564388743.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.53,1.41,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38875,"3/8"" Dr. 9/64"" Hex Bit Socket",1.46,1.51,0.0373134328358207,1.0,6,48,39564388750.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.36,1.25,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38876,"3/8"" Dr. 5/32"" Hex Bit Socket",1.51,1.59,0.0428571428571429,1.0,6,48,39564388767.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.39,1.28,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38877,"3/8"" Dr. 3/16"" Hex Bit Socket",1.51,1.59,0.05,1.0,6,48,39564388774.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.38,1.27,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38878,"3/8"" Dr. 7/32"" Hex Bit Socket",1.63,1.7,0.0466666666666667,1.0,6,48,39564388781.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.5,1.38,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38879,"3/8"" Dr. 1/4"" Hex Bit Socket",1.64,1.72,0.0394736842105263,1.0,6,48,39564388798.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.52,1.4,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38880,"3/8"" Dr. 5/16"" Hex Bit Socket",1.74,1.81,0.0437499999999999,1.0,6,48,39564388804.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.61,1.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38881,"3/8"" Dr. 3/8"" Hex Bit Socket",1.8,1.87,0.0421686746987952,1.0,6,48,39564388811.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.67,1.54,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38886,"6 pc. 1/2"" Dr. Hex Bit Socket Set",14.05,14.59,0.0377794911333847,1.0,6,24,39564388866.0,1,Professional Hand Tools,1.0,Performance Tool,12,Bit Socket Sets,"1/2"" Drive",,13.09,12.09,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38890,"8 pc. 3/8"" Dr. Metric Hex Bit Socket Set",10.54,10.96,0.0400822199383349,1.0,6,24,39564388903.0,1,Professional Hand Tools,1.0,Performance Tool,12,Bit Socket Sets,"3/8"" Drive",,9.96,9.19,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38892,"3/8"" Dr. 5.5mm Hex Bit Socket",1.31,1.37,0.0495867768595041,1.0,12,144,39564388927.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.19,1.1,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38893,"3/8"" Dr. 3mm Hex Bit Socket",1.35,1.41,0.0483870967741935,1.0,6,48,39564388934.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.22,1.13,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38894,"3/8"" Dr. 4mm Hex Bit Socket",1.61,1.68,0.0472972972972973,1.0,6,48,39564388941.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.48,1.36,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38895,"3/8"" Dr. 5mm Hex Bit Socket",1.61,1.68,0.0472972972972973,1.0,6,48,39564388958.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.47,1.36,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38896,"3/8"" Dr. 6mm Hex Bit Socket",1.62,1.69,0.0469798657718121,1.0,6,48,39564388965.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.48,1.37,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38897,"3/8"" Dr. 7mm Hex Bit Socket",1.74,1.81,0.0437499999999999,1.0,6,48,39564388972.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.59,1.47,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38898,"3/8"" Dr. 8mm Hex Bit Socket",1.74,1.81,0.0437499999999999,1.0,6,48,39564388989.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.59,1.47,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38899,"3/8"" Dr. 9mm Hex Bit Socket",1.84,1.92,0.0470588235294118,1.0,6,48,39564388996.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.69,1.56,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38900,"3/8"" Dr. 10mm Hex Bit Socket",1.94,2.03,0.0502793296089384,1.0,6,48,39564389009.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.79,1.65,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38905,"51 pc. 3/8"" Dr. Mechanic's Socket Set",59.03,62.62,0.0607450908423563,1.0,1,5,39564389054.0,1,Professional Hand Tools,1.0,Performance Tool,11,Socket & Ratchet Sets,"3/8"" Drive",,52.66,48.61,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38911,"20 pc. 3/8"" Dr. SAE Socket Set",33.19,35.31,0.0636422976501306,1.0,1,5,39564389115.0,1,Professional Hand Tools,1.0,Performance Tool,11,Socket & Ratchet Sets,"3/8"" Drive",,29.44,27.18,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38914,"23 pc. 3/8"" Dr. Metric Socket Set",35.38,37.58,0.0621555419473362,1.0,1,5,39564389146.0,1,Professional Hand Tools,1.0,Performance Tool,11,Socket & Ratchet Sets,"3/8"" Drive",,31.5,29.07,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38916,"9 pc. 3/8"" Dr. SAE Bolt Extractor Set",29.06,30.78,0.0596569724086503,1.0,6,24,39564010422.0,3,Hardware Tools,1.0,Performance Tool,7,Extractors,"3/8"" Drive",,26.65,24.6,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38917,"9 pc. 3/8"" Dr. Metric Bolt Extractor Set",29.06,30.79,0.0596569724086503,1.0,6,24,39564104329.0,3,Hardware Tools,1.0,Performance Tool,7,Extractors,"3/8"" Drive",,26.64,24.59,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38918,"5 pc. 3/8"" Dr. Bolt Extractor Set",14.97,15.89,0.0607814761215629,1.0,6,48,39564106439.0,3,Hardware Tools,1.0,Performance Tool,7,Extractors,"3/8"" Drive",,13.7,12.64,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38919,"5 pc. 3/8"" Dr. Bolt Extractor Set",20.14,21.2,0.0527165142549758,1.0,6,24,39564115929.0,3,Hardware Tools,1.0,Performance Tool,7,Extractors,"3/8"" Drive",,18.68,17.24,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38920,"5 pc. 3/8"" Dr. Deep Bolt Extractor Set",23.87,25.26,0.0580762250453721,1.0,6,24,39564115936.0,3,Hardware Tools,1.0,Performance Tool,7,Extractors,"3/8"" Drive",,21.95,20.26,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38921,5 pc. Bolt Extractor Set,10.35,10.35,0.0,,10,40,39564148446.0,3,Hardware Tools,1.0,Performance Tool,7,Extractors,,,9.83,9.08,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38922,5 pc. Bolt Extractor Add-on Set,11.71,11.71,0.0,1.0,10,40,39564148453.0,3,Hardware Tools,1.0,Performance Tool,7,Extractors,,,11.12,10.26,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38923,5 pc. Deep Bolt Extractor Set,16.87,16.88,0.0,1.0,6,24,39564148460.0,3,Hardware Tools,1.0,Performance Tool,7,Extractors,,,15.91,14.69,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38927,7-in-1 Stubby Screwdriver Set,6.05,6.41,0.060931899641577,12.0,12,72,39564389276.0,3,Hardware Tools,1.0,Performance Tool,1,Bit Drivers & Sets,Counter Top,,5.48,5.06,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38933,"3/8"" Dr. #3 Phillips Bit Socket",1.66,1.73,0.0457516339869281,1.0,6,48,39564013096.0,1,Professional Hand Tools,1.0,Performance Tool,13,Bit Sockets,"3/8"" Drive",,1.56,1.44,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W38937,High Torque Ratchet Screwdriver,5.53,5.88,0.0606653620352249,12.0,12,48,39564389375.0,3,Hardware Tools,1.0,Performance Tool,1,Bit Drivers & Sets,Counter Top,,5.0,4.62,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
